run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
967,437.6,-617.2,161,42,314,9.0,341.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,62.5
968,-156.2,-850.1,149,38,136,15.1,16.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1113.5
969,856.9,-451.0,187,4,78,26.8,204.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,306.5
970,660.7,-95.4,102,30,285,15.4,131.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,2.2
971,-145.5,-635.8,182,10,181,8.8,174.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,70.9
972,880.8,-372.5,164,32,188,18.3,41.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,0.2
973,-522.0,934.3,188,33,309,24.7,131.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,367.6
974,784.1,-838.6,105,8,233,17.4,42.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1408.6
975,-486.6,-35.2,183,33,339,6.6,183.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,122.1
976,-739.6,483.3,147,30,229,20.5,113.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,936.3
977,-673.4,-699.5,145,34,150,20.6,139.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,924.5
978,871.7,-764.1,101,17,58,5.3,18.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1641.7
979,912.6,325.1,109,2,336,7.2,24.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,3419.5
980,-222.1,-276.2,106,19,333,4.2,259.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,3419.5
981,867.2,-189.6,124,23,119,30.8,7.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1852.5
982,313.4,-23.9,183,34,90,23.6,277.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,144.8
983,-911.4,308.5,107,29,133,16.9,244.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,3419.5
984,-1.6,640.4,141,39,44,12.8,93.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,704.8
985,-188.9,-939.7,161,44,235,18.7,355.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,405.4
986,35.5,-775.0,124,9,9,25.0,216.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1648.4
987,-144.4,-532.1,203,18,49,8.7,126.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,2517.7
988,-747.8,-879.5,203,13,247,16.8,61.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,831.8
989,-347.6,514.4,123,20,282,19.1,270.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,608.0
990,-384.6,306.6,149,16,265,24.5,259.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1899.7
991,-451.1,-589.9,165,19,225,21.5,101.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,416.3
992,-585.4,-365.3,143,37,41,15.4,339.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,212.8
993,-297.3,-596.7,121,41,113,7.7,185.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,1032.4
994,354.4,408.4,186,41,218,9.8,88.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,517.7
995,927.8,-281.5,109,39,33,24.3,233.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,2932.7
996,-385.3,254.7,105,35,72,27.0,142.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,0.0
997,219.9,-900.9,165,27,306,8.7,183.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,1549.6
998,871.6,-184.7,124,32,74,21.9,305.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,338.5
999,898.8,585.7,188,9,224,10.0,172.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,550.6
1,-605.1,938.0,101,3,18,10.4,153.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1,-274.4,125.8,101,3,207,6.3,98.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
