run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
257,-937.6,411.0,101,15,119,26.7,253.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
258,-827.0,526.8,101,29,280,30.4,235.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
259,388.8,92.4,101,21,324,13.6,239.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
260,-947.5,181.7,101,23,349,16.2,152.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
261,-35.0,29.4,101,40,200,6.4,300.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
262,-303.3,607.0,101,12,85,0.8,275.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
263,72.3,-883.6,101,16,150,2.7,12.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
264,757.3,242.8,101,20,294,24.3,26.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
265,826.9,793.5,101,24,298,24.4,173.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
266,-419.1,-764.5,101,5,144,13.2,310.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
267,-406.2,672.3,101,43,89,9.7,148.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
268,-181.8,-481.9,101,21,186,29.1,243.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
269,929.5,603.2,101,33,146,1.1,247.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
270,-840.7,788.5,101,39,267,2.3,89.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
271,-716.1,154.9,101,18,140,3.1,257.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
272,451.3,-948.2,101,31,80,8.4,216.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
273,224.4,-847.9,101,10,24,3.4,300.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
274,-670.2,918.9,101,39,42,29.4,278.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
275,524.0,589.8,101,13,101,11.6,68.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
276,628.0,633.5,101,44,306,9.9,287.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
277,-121.7,-251.6,101,17,333,14.5,208.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
278,361.6,-545.2,101,4,62,20.2,299.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
279,927.4,431.4,101,40,20,15.9,270.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
280,800.7,55.1,101,41,312,0.2,37.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
281,227.3,826.6,101,23,163,15.2,347.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
282,43.5,-130.4,101,3,58,16.0,208.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
283,-493.8,-256.6,101,43,65,20.6,231.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
284,-88.8,395.1,101,21,84,4.7,264.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
285,-364.0,-761.6,101,20,237,1.6,70.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
286,-542.9,774.2,101,25,3,16.5,352.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
287,-443.7,-958.3,101,44,153,14.6,71.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
288,-787.3,921.2,101,3,304,10.7,185.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
289,-606.1,-328.0,101,6,269,21.0,221.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
290,-625.6,799.9,101,39,129,27.5,193.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
291,483.3,175.6,101,6,94,12.2,237.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
292,312.6,179.6,101,36,90,3.4,139.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
293,-225.8,717.7,101,42,185,24.9,9.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
294,539.6,438.0,101,13,301,15.3,305.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
295,-375.7,-751.8,101,31,331,9.7,200.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
296,865.4,-745.9,101,10,30,8.9,105.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
297,-898.4,-12.8,101,15,146,26.2,235.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
298,-139.0,-882.9,101,8,168,14.6,334.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
299,390.8,-208.3,101,23,62,13.8,177.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
300,-709.4,-357.5,101,37,87,10.0,317.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
301,-358.8,-73.0,101,41,29,26.9,201.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
302,-108.8,-739.3,101,11,64,17.0,282.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
303,650.7,800.1,101,25,258,27.1,272.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
304,933.7,59.1,101,0,72,17.7,218.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
305,-787.3,114.0,101,43,145,30.1,35.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
306,572.5,-18.8,101,35,3,16.9,358.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
307,356.3,420.4,101,45,264,5.9,274.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
308,-235.6,32.3,101,20,299,22.3,181.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
309,458.9,-841.6,101,36,160,14.9,292.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
310,-277.2,-653.6,101,30,33,15.3,36.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
311,-382.6,-866.4,101,8,265,8.6,142.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
312,-708.4,222.8,101,44,220,14.5,278.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
313,421.3,-866.7,101,21,19,22.5,239.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
314,881.7,12.0,101,4,276,27.2,321.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
315,821.7,348.9,101,11,180,9.6,106.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
316,-157.8,-888.0,101,0,112,14.0,311.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
317,-203.1,661.5,101,27,351,13.9,154.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
318,-195.0,-685.7,101,1,329,22.7,204.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
319,-531.7,708.6,101,27,36,17.8,307.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
320,727.2,61.8,101,7,338,5.6,56.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
321,-710.9,576.5,101,4,123,1.4,281.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
322,848.8,335.6,101,2,320,5.9,171.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
323,-733.8,513.7,101,39,143,15.7,270.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
324,-88.9,-91.4,101,44,209,4.3,298.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
325,624.6,-193.2,101,19,89,28.1,248.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
326,-99.9,-820.4,101,6,313,13.6,77.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
327,851.2,928.0,101,11,113,29.2,265.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
328,-28.4,246.2,101,34,4,16.1,195.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
329,280.9,947.3,101,38,207,3.0,288.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
330,528.8,-490.1,101,25,360,7.4,144.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
331,-587.9,400.6,101,24,250,8.5,140.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
332,-506.2,271.9,101,16,248,29.6,285.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
333,810.9,-363.1,101,25,17,28.8,129.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
334,-110.2,-865.3,101,32,360,18.9,354.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
335,-247.1,945.4,101,40,13,5.9,103.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
336,592.4,431.1,101,37,298,27.4,173.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
337,-56.0,495.4,101,44,52,27.9,188.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
338,-835.1,735.8,101,27,48,1.3,50.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
339,80.3,-858.0,101,30,80,4.3,49.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
340,-297.8,266.2,101,1,336,5.8,311.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
341,-793.0,-102.6,101,45,241,27.4,334.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
342,-331.9,-712.7,101,14,282,16.1,39.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
343,940.8,800.1,101,2,335,18.3,6.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
344,-280.8,381.4,101,20,334,19.2,71.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
345,23.0,393.2,101,38,45,17.5,103.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
346,-348.2,509.6,101,43,57,10.5,336.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
347,-55.6,300.1,101,3,37,2.5,128.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
348,-881.2,-890.9,101,22,225,1.5,48.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
349,-540.2,-539.2,101,2,33,2.2,310.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
350,-349.5,-85.0,101,19,142,14.2,63.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
351,-608.3,906.0,101,42,96,12.8,313.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
352,69.5,-853.2,101,8,122,1.6,264.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
353,-685.8,441.9,101,35,281,15.2,256.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
354,456.1,-391.9,101,25,326,29.9,12.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
355,-263.9,-773.8,101,6,350,29.9,84.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
356,-145.7,-22.5,101,29,303,23.6,186.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
357,117.9,583.2,101,43,334,15.2,77.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
358,-734.5,176.2,101,4,298,4.7,245.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
359,947.2,-581.6,101,15,67,3.8,66.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
360,916.9,314.9,101,8,60,5.7,26.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
361,468.1,-106.1,101,17,51,26.3,214.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
362,951.0,648.2,101,37,140,21.2,313.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
363,274.5,711.3,101,4,360,19.5,93.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
364,-237.0,-528.5,101,18,0,5.7,221.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
365,160.7,-744.8,101,9,13,29.3,75.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
366,-34.7,-753.9,101,24,101,18.7,125.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
367,-4.2,-743.1,101,27,140,21.6,342.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
368,464.4,-532.2,101,31,276,21.7,351.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
369,-719.3,-111.6,101,2,262,0.7,297.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
370,-263.4,-826.0,101,44,266,11.4,91.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
371,-751.9,-711.8,101,16,35,15.5,289.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
372,-471.1,-143.4,101,20,311,30.7,170.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
373,397.4,-396.5,101,45,195,30.8,66.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
374,-811.8,743.5,101,17,152,4.0,69.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
375,40.9,617.9,101,41,298,21.7,20.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
376,-915.0,386.4,101,39,253,29.8,103.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
377,572.0,104.4,101,22,205,20.6,242.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
378,573.4,-123.5,101,45,256,9.4,291.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
379,-574.9,-411.8,101,32,147,6.2,175.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
380,-460.6,-5.7,101,35,320,8.8,94.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
381,286.0,75.1,101,5,276,28.1,322.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
382,828.7,-746.0,101,11,255,19.5,178.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
383,282.1,292.0,101,9,162,26.9,70.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
384,-521.2,-610.9,101,29,322,3.4,91.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
385,884.3,784.7,101,32,15,1.3,249.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
386,546.2,-173.7,101,7,290,22.9,141.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
387,-539.0,-182.0,101,34,242,6.4,308.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
388,-708.2,-750.9,101,32,47,3.8,226.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
389,-285.9,-592.8,101,26,223,19.7,197.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
390,-892.1,-726.5,101,29,299,1.5,301.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
391,541.1,-88.1,101,25,18,17.0,338.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
392,847.9,380.6,101,14,29,18.4,22.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
393,663.7,-241.6,101,30,323,23.3,325.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
394,-252.5,-819.1,101,29,184,11.3,37.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
395,708.8,479.2,101,5,79,26.3,220.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
396,540.9,-266.5,101,11,241,4.5,257.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
397,463.0,614.2,101,0,316,17.2,329.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
398,-101.7,241.2,101,20,328,24.1,18.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
399,57.9,-672.0,101,43,309,18.0,24.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
400,-495.3,-540.1,101,9,235,16.7,354.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
401,130.1,-758.8,101,32,110,30.2,160.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
402,939.2,431.5,101,9,115,27.0,90.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
403,861.1,-185.8,101,9,177,11.5,292.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
404,575.3,-756.6,101,42,193,12.0,196.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
405,273.0,-889.5,101,9,207,24.9,207.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
406,-682.0,-39.2,101,34,352,19.1,157.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
407,-814.3,596.2,101,26,306,11.1,82.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
408,-869.7,-812.0,101,23,306,15.2,34.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
409,-275.6,-182.9,101,8,354,3.4,76.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
410,-310.8,184.5,101,39,200,27.4,179.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
411,540.2,-713.0,101,22,169,17.4,229.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
412,-477.0,398.3,101,37,127,29.0,2.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
413,233.1,-580.7,101,19,169,22.2,128.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
414,-940.9,261.8,101,28,132,28.8,105.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
415,-166.0,437.8,101,1,349,15.4,57.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
416,-501.0,466.5,101,28,57,6.5,163.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
417,-34.4,-322.1,101,42,136,0.8,324.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
418,490.3,-494.9,101,41,86,8.9,64.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
419,131.6,118.5,101,13,55,24.8,224.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
420,5.4,477.3,101,27,98,8.3,347.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
421,-156.4,-410.9,101,16,307,9.6,231.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
422,-442.7,-162.4,101,29,144,24.7,262.8,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
423,670.0,-108.2,101,35,152,11.8,289.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
424,-101.6,-50.0,101,11,121,21.8,345.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
425,-868.6,711.3,101,5,75,11.5,316.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
426,-950.8,-719.4,101,32,22,13.0,193.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
427,715.2,-827.3,101,28,236,22.7,350.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
428,-605.7,-253.9,101,15,206,6.8,353.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
429,518.4,-724.9,101,24,342,22.0,56.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
430,397.0,-138.7,101,35,211,21.3,305.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
431,642.6,-73.6,101,39,265,30.9,223.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
432,744.1,-243.5,101,31,114,29.3,168.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
433,-10.8,-492.4,101,36,64,17.7,224.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
434,-920.9,264.1,101,11,354,30.0,279.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
435,264.7,932.1,101,31,280,27.0,184.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
436,611.9,-551.7,101,22,312,20.9,197.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
437,30.7,603.6,101,14,77,28.4,252.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
438,-168.7,-866.2,101,25,225,13.1,321.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
439,-637.5,-7.3,101,10,31,6.6,91.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
440,255.0,879.2,101,33,18,16.2,67.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
441,-98.8,583.3,101,25,216,12.4,233.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
442,-363.6,-13.0,101,26,347,3.8,296.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
443,199.6,63.1,101,6,293,5.5,9.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
444,-618.6,559.6,101,45,149,23.3,359.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
445,325.7,-110.1,101,25,300,19.7,328.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
446,-219.6,-48.2,101,5,10,24.5,98.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
447,24.9,107.3,101,16,176,17.6,213.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
448,386.1,-284.8,101,15,250,12.3,180.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
449,-823.6,957.5,101,24,112,14.5,290.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
450,424.2,-664.7,101,12,315,13.5,22.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
451,848.3,475.9,101,19,102,12.3,15.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
452,291.9,373.6,101,21,204,2.7,270.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
453,-82.4,-386.4,101,20,202,18.7,261.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
454,917.8,-740.4,101,17,152,14.1,35.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
455,-140.4,-103.9,101,17,200,16.8,317.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
456,442.0,-715.0,101,11,128,8.3,264.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
457,951.8,-148.9,101,23,55,24.4,346.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
458,331.4,-322.4,101,16,56,7.5,288.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
459,350.0,952.8,101,36,341,7.9,138.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
460,948.8,-955.1,101,0,229,15.1,101.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
461,345.5,234.3,101,42,10,12.3,110.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
462,-200.9,737.4,101,16,289,11.1,13.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
463,-275.1,-261.0,101,42,216,29.9,18.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
464,10.7,825.1,101,29,128,7.0,32.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
465,-50.6,846.2,101,24,68,17.7,208.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
466,-302.7,70.2,101,35,66,1.4,330.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
467,-380.5,504.8,101,39,107,14.6,203.6,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
468,811.1,273.3,101,17,53,19.2,185.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
469,903.9,-254.1,101,13,297,29.1,80.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
470,-443.0,708.2,101,30,4,8.9,93.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
471,526.7,-454.5,101,40,347,10.1,167.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
472,-618.8,487.6,101,34,13,11.3,265.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
473,510.9,690.1,101,11,256,10.7,116.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
474,938.9,641.4,101,32,47,19.4,160.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
475,-687.1,-877.4,101,44,130,6.5,265.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
476,743.4,29.3,101,42,18,25.5,36.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
477,128.7,-414.1,101,24,113,24.0,285.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
478,514.3,-152.0,101,32,36,25.6,96.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
479,187.4,-81.0,101,3,66,29.6,231.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
480,-841.1,-814.1,101,28,120,20.0,75.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
481,250.9,199.9,101,15,256,13.5,318.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
482,-697.4,348.6,101,39,292,0.8,274.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
483,-640.5,-195.9,101,7,231,1.4,85.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
484,-278.9,237.2,101,25,193,8.0,0.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
485,493.2,-830.3,101,28,72,11.3,61.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
486,160.5,-821.5,101,37,213,8.2,121.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
487,-189.4,-870.1,101,40,284,20.5,144.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
488,515.6,-744.0,101,22,128,10.6,167.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
489,548.8,916.0,101,1,109,14.0,162.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
490,-498.7,367.7,101,42,208,4.8,132.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
491,-520.7,-204.8,101,32,193,6.8,270.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
492,193.3,811.2,101,33,208,20.9,319.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
493,-323.3,780.6,101,31,237,26.9,169.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
494,740.5,-757.9,101,3,153,23.4,35.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
495,-786.1,350.2,101,17,171,10.3,335.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
496,561.0,-350.3,101,36,75,10.5,83.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
497,889.0,-615.7,101,12,151,12.0,122.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
498,150.0,-513.5,101,43,324,23.3,187.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
499,-796.9,-864.2,101,11,213,20.2,146.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
500,732.1,642.9,101,10,358,12.6,84.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
501,-877.3,789.1,101,26,204,10.7,319.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
502,392.5,-54.6,101,33,76,12.4,293.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
503,-832.8,-768.7,101,24,151,11.3,259.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
504,922.5,-739.0,101,37,238,3.3,155.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
505,-895.8,-862.9,101,17,332,7.9,264.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
506,137.8,-119.6,101,21,224,4.0,223.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
507,-850.3,-959.8,101,29,49,28.5,30.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
508,23.2,70.5,101,45,31,25.5,81.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
509,-202.6,141.7,101,23,64,4.8,66.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
510,-211.0,855.1,101,28,47,14.9,260.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
511,118.1,-45.7,101,19,259,0.2,108.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
512,504.5,-247.2,101,6,126,16.4,177.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
513,896.4,-47.8,101,12,107,13.8,242.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
